Report ID,Report Channel,Customer Name,State Key,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status,Response_time_diff,Resolution_time_diff,Hour_of_day,resolution_hour,Resolution_class,total_response_seconds,response_time_status,within_or_outside_6_9pm
AXA-20201212-6215-WiFi6,CH03,FoodCo,NGS004,2020-12-12 15:09:39.630,2020-12-12 15:09:39.630,2020-12-12 15:09:39.630,Line damage,Jennifer, ,Active,Open,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201209-6216-EVOICE,CH02,BetSan,NGS004,2020-12-09 08:45:34.130,2020-12-09 08:45:34.130,2020-12-09 08:45:34.130,Routine Service,John,2020-12-09 13:18:51.130000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,8,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201203-6217-WiFi4,CH05,Dan,NGS011,2020-12-03 10:59:57.546,2020-12-03 10:59:57.546,2020-12-03 10:59:57.546,Line damage,Bola,2020-12-03 14:48:49.546000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201213-6218-WLESS,CH03,CCD,NGS028,2020-12-13 14:27:32.088,2020-12-13 14:27:32.088,2020-12-13 14:27:32.088,Customers End,Brenda,2020-12-13 20:01:26.088000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201223-6219-WiFi9,CH04,Blenco,NGS012,2020-12-23 08:12:53.910,2020-12-23 08:12:53.910,2020-12-23 08:12:53.910,Line damage,Bola,2020-12-23 11:28:46.910000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,8,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201228-6220-WiFi4,CH06,Ultimate,NGS032,2020-12-28 13:45:19.706,2020-12-28 13:45:19.706,2020-12-28 13:45:19.706,Support network failures,Amelia,2020-12-28 17:25:43.706000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201202-6221-WiFi3,CH04,Transnational,NGS015,2020-12-02 14:27:14.424,2020-12-02 14:27:14.424,2020-12-02 14:27:14.424,Support network failures,Goodluck,2020-12-02 19:50:41.424000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201223-6222-WiFi6,CH01,Berger,NGS007,2020-12-23 10:39:26.284,2020-12-23 10:39:26.284,2020-12-23 10:39:26.284,,Brenda,2020-12-23 14:25:53.284000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201223-6223-HSE,CH02,Union,NGS027,2020-12-23 13:01:05.333,2020-12-23 13:01:05.333,2020-12-23 13:01:05.333,Traffic Spikes,Kingsley,2020-12-23 17:52:57.333000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201216-6224-C100,CH05,GTBN,NGS028,2020-12-16 15:41:06.904,2020-12-16 15:41:06.904,2020-12-16 15:41:06.904,Customers End,Sekina,2020-12-16 21:28:39.904000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201214-6225-CBS,CH03,Yem-Zem,NGS008,2020-12-14 11:23:34.895,2020-12-14 11:23:34.895,2020-12-14 11:23:34.895,Customers End,Atiku,2020-12-14 16:58:10.895000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201203-6226-HSE,CH01,Alumaco,NGS029,2020-12-03 11:36:34.829,2020-12-03 11:36:34.829,2020-12-03 11:36:34.829,Customers End,Kingsley,2020-12-03 14:59:30.829000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201209-6227-HSE,CH04,BetSan,NGS032,2020-12-09 08:47:44.704,2020-12-09 08:47:44.704,2020-12-09 08:47:44.704,Line damage,Tunde,2020-12-09 12:00:29.704000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,8,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201205-6228-WiFi10,CH06,ValueNaija,NGS004,2020-12-05 11:00:47.619,2020-12-05 11:00:47.619,2020-12-05 11:00:47.619,Customers End,Habeeb,2020-12-05 14:54:09.619000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201213-6229-VOICE,CH03,CCD,NGS018,2020-12-13 12:01:19.336,2020-12-13 12:01:19.336,2020-12-13 12:01:19.336,Customers End,Sekina,2020-12-13 17:26:12.336000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,12,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201210-6230-WiFi5,CH04,ShopLite,NGS029,2020-12-10 09:48:41.655,2020-12-10 09:48:41.655,2020-12-10 09:48:41.655,Routine Service,John,2020-12-10 13:36:01.655000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201226-6231-VOICE,CH06,Access,NGS010,2020-12-26 08:06:53.592,2020-12-26 08:06:53.592,2020-12-26 08:06:53.592,Customers End,Sola,2020-12-26 11:53:12.592000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,8,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201222-6232-EVOICE,CH05,FoodCo,NGS036,2020-12-22 15:02:11.759,2020-12-22 15:02:11.759,2020-12-22 15:02:11.759,Routine Service,Fola,2020-12-22 19:53:59.759000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201216-6233-WLESS,CH04,Sahad,NGS012,2020-12-16 12:29:50.279,2020-12-16 12:29:50.279,2020-12-16 12:29:50.279,Line damage,Habeeb,2020-12-16 16:55:33.279000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,12,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201201-6234-HSE,CH03,Zeenab,NGS005,2020-12-01 11:30:46.665,2020-12-01 11:30:46.665,2020-12-01 11:30:46.665,Line damage,Tunde,2020-12-01 15:01:59.665000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201212-6235-WiFi3,CH05,BetSan,NGS002,2020-12-12 13:12:16.266,2020-12-12 13:12:16.266,2020-12-12 13:12:16.266,Routine Service,Kola,2020-12-12 17:00:45.266000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201206-6236-WLESS,CH01,ValueNaija,NGS011,2020-12-06 15:50:47.316,2020-12-06 15:50:47.316,2020-12-06 15:50:47.316,Customers End,Habeeb,2020-12-06 21:37:19.316000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201217-6237-WiFi6,CH04,Wemathon,NGS004,2020-12-17 12:27:34.387,2020-12-17 12:27:34.387,2020-12-17 12:27:34.387,Support network failures,John,2020-12-17 16:14:24.387000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,12,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201207-6238-MCON,CH03,Transnational,NGS014,2020-12-07 13:15:20.639,2020-12-07 13:15:20.639,2020-12-07 13:15:20.639,Support network failures,Akin,2020-12-07 16:59:03.639000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201219-6239-EVOICE,CH01,Dang,NGS009,2020-12-19 13:16:04.909,2020-12-19 13:16:04.909,2020-12-19 13:16:04.909,Customers End,Goodluck,2020-12-19 16:38:35.909000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201224-6240-WiFi5,CH06,FoodCo,NGS018,2020-12-24 13:58:12.579,2020-12-24 13:58:12.579,2020-12-24 13:58:12.579,Customers End,Tunde,2020-12-24 17:29:37.579000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201206-6241-WiFi3,CH01,Jiji,NGS007,2020-12-06 12:04:29.248,2020-12-06 12:04:29.248,2020-12-06 12:04:29.248,Customers End,Mary,2020-12-06 17:27:59.248000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,12,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201220-6242-MCON,CH05,Jacobs,NGS002,2020-12-20 11:28:53.072,2020-12-20 11:28:53.072,2020-12-20 11:28:53.072,Routine Service,John, ,Active,Open,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201209-6243-WiFi4,CH04,DailyCook,NGS004,2020-12-09 09:21:20.692,2020-12-09 09:21:20.692,2020-12-09 09:21:20.692,Customers End,Sherifat,2020-12-09 15:15:43.692000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201204-6244-MAC,CH01,PrinceLine,NGS007,2020-12-04 09:50:25.218,2020-12-04 09:50:25.218,2020-12-04 09:50:25.218,Line damage,Bola, ,Active,Open,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201213-6245-WiFi5,CH06,International,NGS005,2020-12-13 13:08:40.963,2020-12-13 13:08:40.963,2020-12-13 13:08:40.963,Customers End,Jonathan, ,Active,Open,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201201-6246-WiFi5,CH06,Bates,NGS014,2020-12-01 14:15:05.513,2020-12-01 14:15:05.513,2020-12-01 14:15:05.513,Routine Service,Bukky,2020-12-01 18:29:37.513000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201220-6247-CBS,CH04,BetSan,NGS032,2020-12-20 09:00:12.476,2020-12-20 09:00:12.476,2020-12-20 09:00:12.476,Customers End,Sherifat,2020-12-20 13:44:07.476000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201216-6248-CBS,CH04,Denna,NGS005,2020-12-16 15:33:41.685,2020-12-16 15:33:41.685,2020-12-16 15:33:41.685,Customers End,Sekina,2020-12-16 20:26:28.685000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201216-6249-WiFi5,CH02,Transnational,NGS027,2020-12-16 14:03:27.150,2020-12-16 14:03:27.150,2020-12-16 14:03:27.150,Customers End,Jennifer, ,Active,Open,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201218-6250-WiFi3,CH03,Eversharpmaster,NGS007,2020-12-18 10:32:33.157,2020-12-18 10:32:33.157,2020-12-18 10:32:33.157,,Amelia,2020-12-18 14:57:17.157000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201211-6251-VOICE,CH01,DePrince,NGS014,2020-12-11 10:11:19.185,2020-12-11 10:11:19.185,2020-12-11 10:11:19.185,Customers End,Sekina, ,Active,Open,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201206-6252-WiFi3,CH06,MIEC,NGS003,2020-12-06 10:28:17.862,2020-12-06 10:28:17.862,2020-12-06 10:28:17.862,Customers End,Popoola,2020-12-06 14:20:00.862000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201207-6253-EVOICE,CH05,Microchips,NGS029,2020-12-07 15:01:13.440,2020-12-07 15:01:13.440,2020-12-07 15:01:13.440,Customers End,Kola,2020-12-07 20:36:34.440000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201219-6254-HSE,CH06,Sahad,NGS010,2020-12-19 13:05:45.950,2020-12-19 13:05:45.950,2020-12-19 13:05:45.950,Customers End,Bola,2020-12-19 16:50:16.950000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201224-6255-WiFi10,CH06,ShopLite,NGS011,2020-12-24 15:38:57.028,2020-12-24 15:38:57.028,2020-12-24 15:38:57.028,Line damage,Habeeb, ,Active,Open,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201212-6256-HSE,CH04,Transnational,NGS019,2020-12-12 11:18:55.023,2020-12-12 11:18:55.023,2020-12-12 11:18:55.023,Routine Service,Tunde,2020-12-12 16:03:35.023000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201204-6257-WiFi4,CH05,ShopLite,NGS029,2020-12-04 15:19:21.972,2020-12-04 15:19:21.972,2020-12-04 15:19:21.972,Router Failure,Tunde,2020-12-04 20:56:53.972000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201223-6258-MCON,CH03,FoodCo,NGS020,2020-12-23 14:22:14.023,2020-12-23 14:22:14.023,2020-12-23 14:22:14.023,,Jennifer, ,Active,Open,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201201-6259-WiFi4,CH06,International,NGS032,2020-12-01 14:09:04.951,2020-12-01 14:09:04.951,2020-12-01 14:09:04.951,Line damage,Atiku, ,Terminated,Terminated,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201223-6260-WLESS,CH06,ShopLite,NGS001,2020-12-23 09:40:50.379,2020-12-23 09:40:50.379,2020-12-23 09:40:50.379,Line damage,Myers,2020-12-23 13:00:23.379000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201224-6261-MAC,CH06,Union,NGS011,2020-12-24 12:57:29.167,2020-12-24 12:57:29.167,2020-12-24 12:57:29.167,,Myers,2020-12-24 18:48:56.167000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,12,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201219-6262-WiFi4,CH02,Geotextile,NGS022,2020-12-19 12:40:27.821,2020-12-19 12:40:27.821,2020-12-19 12:40:27.821,Customers End,Myers,2020-12-19 16:00:05.821000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,12,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201209-6263-WiFi3,CH04,ShopLite,NGS004,2020-12-09 11:37:04.138,2020-12-09 11:37:04.138,2020-12-09 11:37:04.138,Customers End,Paul,2020-12-09 17:06:33.138000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201213-6264-MAC,CH03,Jiji,NGS028,2020-12-13 08:48:26.879,2020-12-13 08:48:26.879,2020-12-13 08:48:26.879,Line damage,Brenda,2020-12-13 13:04:51.879000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,8,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201219-6265-HSE,CH02,Transnational,NGS017,2020-12-19 10:30:35.765,2020-12-19 10:30:35.765,2020-12-19 10:30:35.765,Customers End,Jonathan,2020-12-19 14:19:52.765000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201225-6266-C95,CH01,CCD,NGS029,2020-12-25 09:25:17.151,2020-12-25 09:25:17.151,2020-12-25 09:25:17.151,Line damage,John,2020-12-25 13:08:34.151000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201224-6267-WiFi6,CH02,ROCAD,NGS011,2020-12-24 09:49:57.571,2020-12-24 09:49:57.571,2020-12-24 09:49:57.571,Customers End,Sekina,2020-12-24 14:15:35.571000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201201-6268-WiFi4,CH05,International,NGS009,2020-12-01 11:11:23.560,2020-12-01 11:11:23.560,2020-12-01 11:11:23.560,,Habeeb,2020-12-01 16:35:11.560000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201214-6269-ICS,CH04,BetSan,NGS018,2020-12-14 15:55:01.528,2020-12-14 15:55:01.528,2020-12-14 15:55:01.528,Line damage,Tunde,2020-12-14 21:49:24.528000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201212-6270-EVOICE,CH05,DailyCook,NGS026,2020-12-12 11:46:52.930,2020-12-12 11:46:52.930,2020-12-12 11:46:52.930,Line damage,Sherifat,2020-12-12 16:14:37.930000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201207-6271-MAC,CH04,Dan,NGS007,2020-12-07 09:31:26.118,2020-12-07 09:31:26.118,2020-12-07 09:31:26.118,Customers End,John,2020-12-07 14:22:17.118000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201213-6272-ICS,CH01,Skye,NGS007,2020-12-13 10:15:41.158,2020-12-13 10:15:41.158,2020-12-13 10:15:41.158,Customers End,Kingsley,2020-12-13 14:08:00.158000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201228-6273-MAC,CH03,ShopLite,NGS025,2020-12-28 10:46:46.335,2020-12-28 10:46:46.335,2020-12-28 10:46:46.335,Customers End,Habeeb,2020-12-28 16:34:40.335000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201205-6274-WiFi9,CH06,ROCAD,NGS009,2020-12-05 11:16:28.594,2020-12-05 11:16:28.594,2020-12-05 11:16:28.594,,Kingsley,2020-12-05 17:05:49.594000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201219-6275-WiFi9,CH02,ShopLite,NGS011,2020-12-19 14:39:45.394,2020-12-19 14:39:45.394,2020-12-19 14:39:45.394,Line damage,Boye,2020-12-19 19:23:19.394000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201212-6276-WiFi9,CH05,Transnational,NGS013,2020-12-12 13:40:19.039,2020-12-12 13:40:19.039,2020-12-12 13:40:19.039,Routine Service,Jennifer,2020-12-12 18:04:57.039000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201225-6277-WiFi10,CH03,Cassava,NGS004,2020-12-25 09:55:15.999,2020-12-25 09:55:15.999,2020-12-25 09:55:15.999,Routine Service,Sola,2020-12-25 14:16:33.999000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201210-6278-MAC,CH03,OneTres,NGS004,2020-12-10 11:26:45.540,2020-12-10 11:26:45.540,2020-12-10 11:26:45.540,Customers End,Sherifat,2020-12-10 17:07:39.540000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201217-6279-WLESS,CH02,OneTres,NGS032,2020-12-17 12:33:09.145,2020-12-17 12:33:09.145,2020-12-17 12:33:09.145,Customers End,Tunde,2020-12-17 17:21:03.145000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,12,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201214-6280-C100,CH03,ShopLite,NGS033,2020-12-14 11:41:43.674,2020-12-14 11:41:43.674,2020-12-14 11:41:43.674,Customers End,Kola,2020-12-14 14:55:05.674000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201207-6281-WiFi11,CH02,BetSan,NGS020,2020-12-07 11:18:55.757,2020-12-07 11:18:55.757,2020-12-07 11:18:55.757,Routine Service,Ore,2020-12-07 15:07:27.757000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201221-6282-MAC,CH02,BetSan,NGS003,2020-12-21 13:59:46.297,2020-12-21 13:59:46.297,2020-12-21 13:59:46.297,Customers End,Sola,2020-12-21 18:19:57.297000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201220-6283-WLESS,CH02,BetSan,NGS011,2020-12-20 08:38:20.594,2020-12-20 08:38:20.594,2020-12-20 08:38:20.594,Customers End,Amelia,2020-12-20 12:32:09.594000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,8,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201203-6284-HSE,CH01,Genesis,NGS033,2020-12-03 10:50:41.002,2020-12-03 10:50:41.002,2020-12-03 10:50:41.002,Customers End,Sekina,2020-12-03 15:30:53.002000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201219-6285-WiFi5,CH05,ShopLite,NGS034,2020-12-19 13:34:10.653,2020-12-19 13:34:10.653,2020-12-19 13:34:10.653,Customers End,Myers,2020-12-19 17:20:41.653000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,13,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201223-6286-WiFi11,CH02,ShopLite,NGS029,2020-12-23 14:50:10.062,2020-12-23 14:50:10.062,2020-12-23 14:50:10.062,Customers End,Kola,2020-12-23 19:27:31.062000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201207-6287-MAC,CH05,Transnational,NGS007,2020-12-07 10:40:51.583,2020-12-07 10:40:51.583,2020-12-07 10:40:51.583,Customers End,Habeeb,2020-12-07 14:26:27.583000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201221-6288-WiFi6,CH03,International,NGS014,2020-12-21 14:14:33.637,2020-12-21 14:14:33.637,2020-12-21 14:14:33.637,Customers End,Sekina, ,Active,Open,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201227-6289-WiFi6,CH05,Mikano,NGS002,2020-12-27 14:49:55.041,2020-12-27 14:49:55.041,2020-12-27 14:49:55.041,Routine Service,Myers,2020-12-27 18:28:28.041000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201212-6290-EVOICE,CH06,Transnational,NGS019,2020-12-12 09:48:48.677,2020-12-12 09:48:48.677,2020-12-12 09:48:48.677,Line damage,Vitus,2020-12-12 13:16:26.677000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201204-6291-WiFi6,CH04,Lemway,NGS015,2020-12-04 10:47:23.981,2020-12-04 10:47:23.981,2020-12-04 10:47:23.981,Line damage,Brenda,2020-12-04 16:00:16.981000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201227-6292-WiFi8,CH03,TwinsDeck,NGS002,2020-12-27 12:48:03.289,2020-12-27 12:48:03.289,2020-12-27 12:48:03.289,Customers End,Habeeb,2020-12-27 16:36:38.289000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,12,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201218-6293-WiFi8,CH04,Ultimate,NGS001,2020-12-18 14:23:16.364,2020-12-18 14:23:16.364,2020-12-18 14:23:16.364,Customers End,Sherifat,2020-12-18 18:49:34.364000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201222-6294-WLESS,CH04,Zercom,NGS029,2020-12-22 15:58:06.100,2020-12-22 15:58:06.100,2020-12-22 15:58:06.100,Customers End,Segun,2020-12-22 20:20:17.100000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201228-6295-VOICE,CH01,FoodCo,NGS015,2020-12-28 14:54:07.870,2020-12-28 14:54:07.870,2020-12-28 14:54:07.870,Customers End,Myers, ,Active,Open,0 days 00:00:00,0 days 00:00:00,14,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201221-6296-ICS,CH01,ShopLite,NGS010,2020-12-21 10:03:30.696,2020-12-21 10:03:30.696,2020-12-21 10:03:30.696,Customers End,Tunde,2020-12-21 14:33:06.696000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,10,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201225-6297-WiFi11,CH04,Cassava,NGS007,2020-12-25 09:59:49.621,2020-12-25 09:59:49.621,2020-12-25 09:59:49.621,Customers End,Kola,2020-12-25 13:29:44.621000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201207-6298-WLESS,CH05,ShopLite,NGS032,2020-12-07 08:19:14.472,2020-12-07 08:19:14.472,2020-12-07 08:19:14.472,Line damage,Tunde,2020-12-07 11:49:41.472000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,8,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201228-6299-WiFi8,CH02,BetSan,NGS019,2020-12-28 08:16:45.205,2020-12-28 08:16:45.205,2020-12-28 08:16:45.205,Routine Service,John,2020-12-28 13:49:27.205000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,8,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201222-6300-HSE,CH05,Ezcom,NGS002,2020-12-22 15:43:08.799,2020-12-22 15:43:08.799,2020-12-22 15:43:08.799,Customers End,John,2020-12-22 21:10:40.799000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,15,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201218-6301-HSE,CH01,BetSan,NGS028,2020-12-18 11:18:23.818,2020-12-18 11:18:23.818,2020-12-18 11:18:23.818,Line damage,John,2020-12-18 14:39:50.818000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201213-6302-WiFi8,CH01,BetSan,NGS025,2020-12-13 11:18:26.448,2020-12-13 11:18:26.448,2020-12-13 11:18:26.448,Routine Service,Goodluck,2020-12-13 17:10:44.448000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,11,0.0,Excellent,0.0,Good,outside 6-9pm
AXA-20201224-6303-WiFi5,CH05,Sahad,NGS023,2020-12-24 09:05:00.189,2020-12-24 09:05:00.189,2020-12-24 09:05:00.189,Customers End,John,2020-12-24 13:33:40.189000,Completed,Closed,0 days 00:00:00,0 days 00:00:00,9,0.0,Excellent,0.0,Good,outside 6-9pm
